,taxonKey,area,Scientific.Name,Literature.Count,Status,Jepson.Link,CRPR,SRank,CESA,Species.Group,NatureServe.Rounded.Global.Rank,U.S..Endangered.Species.Act.Status,Distribution,View.on.NatureServe.Explorer,Rating,rarity,native,GenCategory,score
0,2650102,22255.496076,Pilularia americana,332.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=38232,,,,Ferns and relatives - Leptosporangiate Ferns,G5,,"United States: AL, AR, CA, GA, KS, MO, NE, OK, OR, SC, TN, TX, WA",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.129599/Pilularia_americana,None,0.0,1.0,Neutral,0.014917663433169838
1,2650107,454973.1527355,Azolla filiculoides,9600.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=15380,,,,Ferns and relatives - Leptosporangiate Ferns,G5,,"Canada: BC
United States: AK, AZ, CA, GA, HI, MT, NV, OK, OR, TX, WA",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.152880/Azolla_filiculoides,None,0.0,1.0,Neutral,0.021100146112535544
2,2650138,19473.5590665,Ophioglossum pusillum,5904.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=35166,2B.2,S1,None,"Ferns and relatives - Adder's-tongues, Grapeferns, and Moonworts",G5,,"Canada: BC, MB, NB, NS, ON, PE, QC
United States: AK, CA, CT, DC, DE, IA, IL, IN, KY, MA, MD, ME, MI, MN, MO, MT, NC, ND, NE, NH, NJ, NY, OH, OR, PA, RI, SD, VA, VT, WA, WI, WV, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.129327/Ophioglossum_pusillum,None,1.0,1.0,Rare,0.3031803267106186
3,2650150,5310.9706545,Ophioglossum californicum,193.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=35155,4.2,S4,None,"Ferns and relatives - Adder's-tongues, Grapeferns, and Moonworts",G4,,United States: CA,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.147384/Ophioglossum_californicum,None,1.0,1.0,Rare,0.03633987317110679
4,2650158,4299.3571965,Botrychium ascendens,167.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=15910,2B.3,S2,None,"Ferns and relatives - Adder's-tongues, Grapeferns, and Moonworts",G3,,"Canada: AB, BC, NF, ON, QC, SK
United States: AK, CA, CO, ID, MN, MT, NV, OR, VT, WA, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.133668/Botrychium_ascendens,None,1.0,1.0,Rare,0.03884301591315803
5,2650161,4552.260561,Botrychium crenulatum,140.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=15913,2B.2,S3,None,"Ferns and relatives - Adder's-tongues, Grapeferns, and Moonworts",G4,,"Canada: AB, BC, NF, ON
United States: AZ, CA, CO, ID, MN, MT, NV, OR, UT, WA, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.154829/Botrychium_crenulatum,None,1.0,1.0,Rare,0.030753951388328715
6,2650164,2529.033645,Botrychium lineare,122.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=15924,1B.1,S1,None,"Ferns and relatives - Adder's-tongues, Grapeferns, and Moonworts",G3,,"Canada: AB, BC, NB, QC, YT
United States: AK, CA, CO, ID, MN, MT, OR, SD, UT, WA, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.155424/Botrychium_lineare,None,1.0,1.0,Rare,0.04823976946340704
7,2650165,1762230.643836,Botrychium lunaria,5599.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=15925,2B.3,S2,None,"Ferns and relatives - Adder's-tongues, Grapeferns, and Moonworts",G5,,"Canada: AB, BC, LB, MB, NB, NF, NS, NT, NU, ON, QC, SK, YT
United States: AK, AZ, CA, ID, MA, ME, MI, MN, MT, ND, NM, NV, NY, OR, PA, SD, UT, VT, WA, WI, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.147162/Botrychium_lunaria,None,1.0,1.0,Rare,0.0031772231515689526
8,3659126,505.806729,Botrychium lunaria,5599.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=15925,2B.3,S2,None,"Ferns and relatives - Adder's-tongues, Grapeferns, and Moonworts",G5,,"Canada: AB, BC, LB, MB, NB, NF, NS, NT, NU, ON, QC, SK, YT
United States: AK, AZ, CA, ID, MA, ME, MI, MN, MT, ND, NM, NV, NY, OR, PA, SD, UT, VT, WA, WI, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.147162/Botrychium_lunaria,None,1.0,1.0,Rare,11.06944546006623
9,2650168,758.7100935000001,Botrychium paradoxum,101.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=15939,2B.1,S1,None,"Ferns and relatives - Adder's-tongues, Grapeferns, and Moonworts",G3,,"Canada: AB, BC, SK
United States: CA, CO, ID, MT, OR, UT, WA, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.158636/Botrychium_paradoxum,None,1.0,1.0,Rare,0.13312067529519428
10,2650180,36165.1811235,Botrychium simplex,863.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=15946,,,,"Ferns and relatives - Adder's-tongues, Grapeferns, and Moonworts",G5,,"Canada: AB, BC, MB, NB, NF, NS, NT, ON, PE, QC, SK
United States: CA, CO, CT, DC, DE, IA, ID, IL, IN, MA, MD, ME, MI, MN, MS, MT, NC, ND, NH, NJ, NV, NY, OH, OR, PA, RI, SD, TN, UT, VA, VT, WA, WV, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.157068/Botrychium_simplex,None,0.0,1.0,Neutral,0.02386273131200291
11,2650199,25543.2398145,Botrychium pinnatum,836.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=15941,2B.3,S2,None,"Ferns and relatives - Adder's-tongues, Grapeferns, and Moonworts",G5,,"Canada: AB, BC, NF, NT, QC, YT
United States: AK, AZ, CA, CO, ID, MT, NV, OR, UT, WA, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.146224/Botrychium_pinnatum,None,1.0,1.0,Rare,0.03272881615923412
12,3659126,505.806729,Botrychium pinnatum,836.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=15941,2B.3,S2,None,"Ferns and relatives - Adder's-tongues, Grapeferns, and Moonworts",G5,,"Canada: AB, BC, NF, NT, QC, YT
United States: AK, AZ, CA, CO, ID, MT, NV, OR, UT, WA, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.146224/Botrychium_pinnatum,None,1.0,1.0,Rare,1.6528052160413231
13,2650201,33383.244114,Botrychium minganense,288.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=15929,2B.2,S3,None,"Ferns and relatives - Adder's-tongues, Grapeferns, and Moonworts",G5,,"Canada: AB, BC, LB, MB, NB, NF, NS, NT, NU, ON, QC, SK, YT
United States: AK, AZ, CA, CO, ID, ME, MI, MN, MT, ND, NH, NV, NY, OR, SD, UT, VT, WA, WI, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.156367/Botrychium_minganense,None,1.0,1.0,Rare,0.008627082467375327
14,2650213,1011.613458,Botrychium montanum,93.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=15930,2B.1,S2,None,"Ferns and relatives - Adder's-tongues, Grapeferns, and Moonworts",G3,,"Canada: BC
United States: AK, CA, ID, MT, OR, WA",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.159583/Botrychium_montanum,None,1.0,1.0,Rare,0.09193234754296833
15,2650609,5563.874019,Asplenium vespertinum,48.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=14615,4.2,S4,None,Ferns and relatives - Leptosporangiate Ferns,G3,,United States: CA,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.130912/Asplenium_vespertinum,None,1.0,1.0,Rare,0.008627082467375327
16,2650716,694725.5422815001,Asplenium viride,2905.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=14610,2B.3,S1,None,Ferns and relatives - Leptosporangiate Ferns,G5,,"Canada: AB, BC, LB, NB, NF, NS, NT, ON, QC, YT
United States: AK, CA, CO, ID, ME, MI, MT, NV, NY, OR, SD, UT, VT, WA, WI, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.133442/Asplenium_viride,None,1.0,1.0,Rare,0.004181507405730169
17,2650720,785012.043408,Asplenium septentrionale,2620.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=14601,2B.3,S3,None,Ferns and relatives - Leptosporangiate Ferns,G5,,"United States: AZ, CA, CO, ID, NM, OK, OR, SD, TX, UT, WV, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.159573/Asplenium_septentrionale,None,1.0,1.0,Rare,0.003337528413737072
18,2650818,2387407.76088,Cystopteris fragilis,7810.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=22182,,,,Ferns and relatives - Leptosporangiate Ferns,G5,,"Canada: AB, BC, LB, MB, NB, NF, NS, NT, NU, ON, QC, SK, YT
United States: AK, AZ, CA, CO, CT, HI, IA, ID, IL, KS, MA, ME, MI, MN, MT, NC, ND, NE, NH, NM, NV, NY, OH, OR, PA, RI, SD, UT, VT, WA, WI, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.133463/Cystopteris_fragilis,None,0.0,1.0,Neutral,0.003271330573676794
19,2651088,6575.487477000001,Polystichum dudleyi,45.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=39408,,,,Ferns and relatives - Leptosporangiate Ferns,G2,,United States: CA,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.138824/Polystichum_dudleyi,None,0.0,1.0,Neutral,0.0068435990726775425
20,2651097,7587.100935,Polystichum kruckebergii,68.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=39416,4.3,S4,None,Ferns and relatives - Leptosporangiate Ferns,G4,,"Canada: BC
United States: AK, CA, ID, MT, NV, OR, UT, WA",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.139161/Polystichum_kruckebergii,None,1.0,1.0,Rare,0.008962580118884367
21,2651100,20990.9792535,Polystichum scopulinum,130.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=39428,,,,Ferns and relatives - Leptosporangiate Ferns,G4,,"Canada: BC, NF, QC
United States: AZ, CA, CO, ID, MT, NV, OR, UT, WA, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.138646/Polystichum_scopulinum,None,0.0,1.0,Neutral,0.006193136510214216
22,2651104,7840.0042995,Polystichum lemmonii,65.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=39418,,,,Ferns and relatives - Leptosporangiate Ferns,G4,,"Canada: BC
United States: CA, ID, OR, WA",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.142725/Polystichum_lemmonii,None,0.0,1.0,Neutral,0.008290811779802901
23,2651113,671964.2394765001,Polystichum lonchitis,2190.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=39420,,,,Ferns and relatives - Leptosporangiate Ferns,G5,,"Canada: AB, BC, LB, NB, NF, NS, ON, QC, YT
United States: AK, AZ, CA, CO, ID, MI, MN, MT, NV, NY, OR, SD, UT, WA, WI, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.140893/Polystichum_lonchitis,None,0.0,1.0,Neutral,0.003259102004752723
24,2651114,10116.13458,Polystichum californicum,74.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=39407,,,,Ferns and relatives - Leptosporangiate Ferns,G4,,"Canada: BC
United States: CA, OR, WA",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.137580/Polystichum_californicum,None,0.0,1.0,Neutral,0.00731504700879533
25,2651117,38694.2147685,Polystichum imbricans,93.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=39415,,,,Ferns and relatives - Leptosporangiate Ferns,G4,,"Canada: BC
United States: CA, OR, WA",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.138839/Polystichum_imbricans,None,0.0,1.0,Neutral,0.0024034600664828323
26,2651122,226854.31795650002,Polystichum munitum,3350.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=39422,,,,Ferns and relatives - Leptosporangiate Ferns,G5,,"Canada: BC
United States: AK, CA, ID, MT, OR, PA, SD, WA",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.139386/Polystichum_munitum,None,0.0,1.0,Neutral,0.014767186404811445
27,2651123,252.9033645,Polystichum munitum,3350.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=39422,,,,Ferns and relatives - Leptosporangiate Ferns,G5,,"Canada: BC
United States: AK, CA, ID, MT, OR, PA, SD, WA",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.139386/Polystichum_munitum,None,0.0,1.0,Neutral,13.246166205115866
28,2651595,74859.395892,Aspidotis densa,253.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=14506,,,,Ferns and relatives - Leptosporangiate Ferns,G5,,"Canada: BC, QC
United States: CA, ID, MT, NV, OR, UT, WA, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.150365/Aspidotis_densa,None,0.0,1.0,Neutral,0.003379669271777243
29,2651600,25037.4330855,Aspidotis californica,64.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=14504,,,,Ferns and relatives - Leptosporangiate Ferns,G5,,United States: CA,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.127897/Aspidotis_californica,None,0.0,1.0,Neutral,0.0025561725829260228
30,2651611,15680.008599,Notholaena californica,107.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=34721,,,,Ferns and relatives - Leptosporangiate Ferns,G3,,"United States: AZ, CA",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.159672/Notholaena_californica,None,0.0,1.0,Neutral,0.00682397584953008
31,2651663,6322.584112500001,Argyrochosma jonesii,59.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=14137,,,,Ferns and relatives - Leptosporangiate Ferns,G4,,"United States: AZ, CA, NV, UT",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.131280/Argyrochosma_jonesii,None,0.0,1.0,Neutral,0.009331627535544312
32,2651816,850008.2080845,Adiantum capillus-veneris,9610.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=11947,,,,Ferns and relatives - Leptosporangiate Ferns,G5,,"Canada: BC
United States: AL, AR, AZ, CA, CO, FL, GA, HI, KY, LA, MD, MO, MS, NC, NM, NN, NV, OK, SC, SD, TN, TX, UT, VA",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.158611/Adiantum_capillus-veneris,None,0.0,1.0,Neutral,0.011305773177951079
33,2651843,158570.4095415,Adiantum aleuticum,400.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=11945,,,,Ferns and relatives - Leptosporangiate Ferns,G5,,"Canada: AB, BC, NF, QC
United States: AK, AZ, CA, CO, ID, MD, ME, MI, MT, NV, OR, UT, VT, WV, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.151068/Adiantum_aleuticum,None,0.0,1.0,Neutral,0.0025225387331506803
34,2653248,51845.1897225,Ephedra trifurca,1080.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=24286,,,,Conifers and relatives - Gnetophytes,G5,,"United States: AZ, CA, NM, TX",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.142549/Ephedra_trifurca,None,0.0,1.0,Neutral,0.020831247909028232
35,2653272,95597.471781,Ephedra viridis,1455.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=24287,,,,Conifers and relatives - Gnetophytes,G5,,"United States: AZ, CA, CO, NM, NV, OR, UT, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.137122/Ephedra_viridis,None,0.0,1.0,Neutral,0.015220067778917781
36,2653311,53868.4166385,Ephedra nevadensis,1591.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=24281,,,,Conifers and relatives - Gnetophytes,G5,,"United States: AZ, CA, NM, NV, OR, TX, UT",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.138666/Ephedra_nevadensis,None,0.0,1.0,Neutral,0.029534931584807435
37,2653361,49063.252713,Ephedra californica,388.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=24275,,,,Conifers and relatives - Gnetophytes,G3,,"United States: AZ, CA, NV",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.147984/Ephedra_californica,None,0.0,1.0,Neutral,0.007908158928427384
38,2653426,7587.100935,Ephedra funerea,74.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=24276,,,,Conifers and relatives - Gnetophytes,G2,,"United States: AZ, CA, NV",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.141624/Ephedra_funerea,None,0.0,1.0,Neutral,0.009753396011727106
39,2683866,391494.408246,Chamaecyparis lawsoniana,6760.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=18865,,,,Conifers and relatives - Conifers,G4,,"United States: CA, OR",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.152342/Chamaecyparis_lawsoniana,None,0.0,1.0,Neutral,0.017267168719692867
40,2683909,144154.917765,Sequoia sempervirens,14700.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=44175,,,,Conifers and relatives - Conifers,G4,,"United States: CA, OR",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.140518/Sequoia_sempervirens,None,0.0,1.0,Neutral,0.10197362828761627
41,2683936,132268.4596335,Calocedrus decurrens,7360.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=16709,,,,Conifers and relatives - Conifers,G5,,"United States: CA, NV, OR, UT",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.161140/Calocedrus_decurrens,None,0.0,1.0,Neutral,0.05564440699161142
42,2684120,179055.582066,Sequoiadendron giganteum,4920.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=44178,,,,Conifers and relatives - Conifers,G3,,United States: CA,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.130747/Sequoiadendron_giganteum,None,0.0,1.0,Neutral,0.027477501361484975
43,2684171,423613.1355375,Thuja plicata,20900.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=46527,,,,Conifers and relatives - Conifers,G5,,"Canada: AB, BC
United States: AK, CA, ID, MT, OR, WA",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.153792/Thuja_plicata,None,0.0,1.0,Neutral,0.04933746913556188
44,2684615,61455.5175735,Juniperus occidentalis,4546.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=29773,,,,Conifers and relatives - Conifers,G5,,"United States: CA, ID, NV, OR, WA",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.154610/Juniperus_occidentalis,None,0.0,1.0,Neutral,0.07397220265150388
45,2684627,67272.294957,Juniperus californica,984.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=29749,,,,Conifers and relatives - Conifers,G4,,"United States: AZ, CA, NV",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.159719/Juniperus_californica,None,0.0,1.0,Neutral,0.014627121025512302
46,2684709,3476915.4551460003,Juniperus communis,38200.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=29753,,,,Conifers and relatives - Conifers,G5,,"Canada: AB, BC, LB, MB, NB, NF, NS, NT, NU, ON, PE, QC, SK, YT
United States: AK, AL, AZ, CA, CO, CT, DE, GA, IA, ID, IL, IN, KY, LA, MA, MD, ME, MI, MN, MT, NC, ND, NE, NH, NJ, NM, NV, NY, OH, OR, PA, RI, SC, SD, UT, VA, VT, WA, WI, WV, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.152028/Juniperus_communis,None,0.0,1.0,Neutral,0.010986749747815175
47,2684721,85481.337201,Juniperus communis var. depressa,534.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=60419,,,,Conifers and relatives - Conifers,T5,,"Canada: AB, BC, LB, MB, NB, NF, NS, NT, NU, ON, PE, QC, SK, YT
United States: AK, AZ, CA, CO, CT, DE, GA, IA, ID, IL, IN, KY, MA, MD, ME, MI, MN, MT, NC, ND, NE, NH, NJ, NV, NY, OH, OR, PA, RI, SC, SD, UT, VA, VT, WA, WI, WV, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.154715/Juniperus_communis_var_depressa,None,0.0,1.0,Neutral,0.0062469776150595015
